word,count,mean,std,min,max
latterly,3,0.5023333333333334,0.140850590658644,0.329,0.674
surmount,2,1.2965,0.14050000000000007,1.156,1.437
repass,2,0.5885,0.14049999999999999,0.448,0.729
belittle,2,1.2245,0.14049999999999996,1.084,1.365
idear,3,1.0523333333333333,0.14048803824129974,0.883,1.227
swerve,3,1.7009999999999998,0.14044453234877702,1.53,1.874
bluebeards,4,0.6747500000000001,0.1404410463504171,0.493,0.886
redeeming,4,0.3685,0.14032907752850082,0.149,0.501
benefiting,4,0.81,0.14018380790947288,0.67,1.011
novelists,3,0.739,0.14011661809602263,0.542,0.856
busiest,2,1.7690000000000001,0.14,1.629,1.909
cagliostro,2,1.779,0.14,1.639,1.919
basque,3,0.432,0.13970683591005845,0.276,0.615
decades,3,0.7976666666666667,0.13965990437089984,0.629,0.971
plutarch,2,1.8495,0.13950000000000007,1.71,1.989
cramming,2,1.9485000000000001,0.13950000000000007,1.809,2.088
montalban,2,1.4224999999999999,0.13950000000000007,1.283,1.562
mooded,2,0.7175,0.1395,0.578,0.857
trespass,2,2.2455,0.13949999999999996,2.106,2.385
margins,2,1.6675,0.13949999999999996,1.528,1.807
burr,3,0.864,0.13940109994783634,0.759,1.061
cicalas,3,1.063,0.13930063412155264,0.896,1.237
menial,4,1.37925,0.13904742895861105,1.221,1.599
glutted,3,1.5746666666666667,0.1390115902442031,1.379,1.689
niggers,2,0.9590000000000001,0.13900000000000007,0.82,1.098
veterans,6,0.5461666666666668,0.13894173439091495,0.442,0.797
discords,3,1.0116666666666667,0.1387331571358804,0.849,1.188
medication,4,0.71925,0.1386152498825436,0.525,0.917
tioga,2,1.7155,0.13850000000000007,1.577,1.854
exaction,2,0.8445,0.1385,0.706,0.983
hessian,2,0.6255,0.1385,0.487,0.764
negotiable,2,0.22449999999999998,0.13849999999999998,0.086,0.363
platinum,2,0.5525,0.13849999999999998,0.414,0.691
arbuez,2,1.7915,0.13849999999999996,1.653,1.93
squeamish,2,1.6335000000000002,0.13849999999999996,1.495,1.772
fiddling,5,0.9634,0.1384262980795196,0.848,1.219
shellfish,3,1.0586666666666666,0.13834819197308734,0.864,1.173
kenilworth,3,1.1373333333333333,0.13803944685809522,0.949,1.276
colonization,3,1.0556666666666665,0.13802495748555363,0.868,1.196
votaries,2,1.3210000000000002,0.138,1.183,1.459
marsupial,2,1.9780000000000002,0.138,1.84,2.116
britons,2,1.255,0.138,1.117,1.393
salutes,2,1.1920000000000002,0.138,1.054,1.33
examinations,4,0.8515,0.13793929824382897,0.633,1.012
leeds,4,1.2552499999999998,0.1378683701941819,1.06,1.428
inert,3,2.1376666666666666,0.1378558022798541,1.952,2.282
candlelight,3,1.088,0.1376686844081349,0.916,1.253
horsemanship,2,1.0875,0.13750000000000007,0.95,1.225
maliciously,2,1.8904999999999998,0.13750000000000007,1.753,2.028
stickeen,2,0.2465,0.1375,0.109,0.384
lindsay,2,0.22449999999999998,0.1375,0.087,0.362
resumes,2,0.4685,0.13749999999999998,0.331,0.606
apostolic,4,0.766,0.1373517382489206,0.531,0.87
measurement,4,1.59175,0.13709736503667744,1.465,1.823
gosain,2,0.891,0.137,0.754,1.028
reclined,2,0.84,0.137,0.703,0.977
parching,2,1.22,0.137,1.083,1.357
freind,2,0.603,0.13699999999999998,0.466,0.74
gurdy,2,0.8819999999999999,0.13699999999999996,0.745,1.019
wygant,3,0.9406666666666667,0.13675850572775677,0.753,1.075
rascally,4,0.9195,0.1366720527393951,0.683,1.008
galliard,3,0.4723333333333333,0.13653164061450698,0.323,0.653
remsens,2,0.5315000000000001,0.1365,0.395,0.668
identities,2,0.5355000000000001,0.1365,0.399,0.672
overlapped,2,0.7825,0.1365,0.646,0.919
weasels,2,1.6484999999999999,0.13649999999999995,1.512,1.785
looting,2,1.5375,0.13649999999999995,1.401,1.674
endangering,2,0.9974999999999999,0.13649999999999995,0.861,1.134
pantheon,2,1.091,0.13600000000000007,0.955,1.227
craze,2,1.4380000000000002,0.136,1.302,1.574
ishmael,2,1.0390000000000001,0.136,0.903,1.175
burge,2,0.759,0.136,0.623,0.895
disasters,2,1.169,0.136,1.033,1.305
maccabees,2,1.7879999999999998,0.136,1.652,1.924
blurt,2,1.2189999999999999,0.136,1.083,1.355
jakes,2,1.2189999999999999,0.136,1.083,1.355
johnnies,3,0.6963333333333334,0.13568181733583742,0.507,0.818
pardonable,2,1.3175,0.13550000000000006,1.182,1.453
gasolene,2,1.4785,0.13550000000000006,1.343,1.614
bots,2,0.7275,0.1355,0.592,0.863
malebolge,2,0.5655,0.13549999999999998,0.43,0.701
ordination,2,0.9235,0.13549999999999995,0.788,1.059
kingship,3,0.8613333333333334,0.1350810456314612,0.707,1.036
vector,3,0.22066666666666668,0.13505636683334193,0.076,0.401
athlete,2,0.256,0.135,0.121,0.391
squandered,2,1.796,0.135,1.661,1.931
parallels,2,1.1179999999999999,0.13499999999999995,0.983,1.253
appletons,2,0.8899999999999999,0.13499999999999995,0.755,1.025
athabaska,2,2.1625,0.13450000000000006,2.028,2.297
tagged,2,1.1385,0.13449999999999995,1.004,1.273
circumvent,2,1.8595000000000002,0.13449999999999995,1.725,1.994
epidemics,2,1.0074999999999998,0.13449999999999995,0.873,1.142
pedlar,2,1.4264999999999999,0.13449999999999995,1.292,1.561
championship,2,0.737,0.134,0.603,0.871
demented,2,0.237,0.134,0.103,0.371
vanguard,2,1.1019999999999999,0.134,0.968,1.236
pontus,2,1.07,0.13399999999999995,0.936,1.204
pulses,3,1.3716666666666668,0.13360971355240442,1.183,1.475
fanned,4,0.6577500000000001,0.13354470225358997,0.436,0.788
mope,2,1.8195000000000001,0.13350000000000006,1.686,1.953
heartiness,2,0.7384999999999999,0.1335,0.605,0.872
keenness,2,1.4375,0.13349999999999995,1.304,1.571
dallying,2,1.4575,0.13349999999999995,1.324,1.591
homing,2,2.9435000000000002,0.13349999999999995,2.81,3.077
unwontedly,2,1.7685,0.13349999999999995,1.635,1.902
lavoisier,2,0.6895,0.13349999999999995,0.556,0.823
esther,2,2.3795,0.13349999999999995,2.246,2.513
graciousness,3,1.0623333333333334,0.13349240511063623,0.892,1.218
retorting,3,0.694,0.13335916416454724,0.541,0.866
eruptive,3,0.3876666666666666,0.1333524986225938,0.261,0.572
soldiery,3,0.8406666666666668,0.13325247548252986,0.673,0.999
accouterments,4,1.2617500000000001,0.13318478704416659,1.097,1.434
barrys,3,1.0583333333333333,0.13303215985450872,0.953,1.246
galling,2,0.548,0.13300000000000003,0.415,0.681
rumbling,2,1.214,0.133,1.081,1.347
sumer,2,1.185,0.133,1.052,1.318
ferrenby,2,1.818,0.133,1.685,1.951
hardon,2,0.382,0.133,0.249,0.515
lowed,2,0.22899999999999998,0.13299999999999998,0.096,0.362
deems,2,0.44299999999999995,0.13299999999999998,0.31,0.576
bipeds,2,1.62,0.1329999999999999,1.487,1.753
affirmation,4,0.7424999999999999,0.13292573114337194,0.576,0.897
wreathed,3,0.9653333333333333,0.13289176882795348,0.839,1.149
lethe,2,0.2415,0.1325,0.109,0.374
lowland,2,0.7945,0.1325,0.662,0.927
fredericksburg,2,1.3195000000000001,0.13249999999999995,1.187,1.452
dakotas,2,1.8014999999999999,0.13249999999999995,1.669,1.934
muff,2,0.8105,0.13249999999999995,0.678,0.943
meteor,5,0.6345999999999999,0.1324622210292429,0.396,0.772
diegos,4,0.23575000000000002,0.13241671911054134,0.067,0.394
parsimony,4,1.04075,0.13239783797328417,0.847,1.219
watermelon,3,1.3776666666666666,0.13227580613584963,1.199,1.515
newes,2,0.517,0.132,0.385,0.649
neath,2,1.0470000000000002,0.132,0.915,1.179
excommunicated,2,1.5630000000000002,0.132,1.431,1.695
intellectually,3,0.8263333333333334,0.13193011618108866,0.648,0.963
judah,3,1.3483333333333334,0.13191495576906945,1.215,1.528
olympia,3,0.9480000000000001,0.13182817099037167,0.78,1.102
numerical,3,0.45366666666666666,0.1316367054518694,0.334,0.637
conjures,2,0.9505,0.13150000000000006,0.819,1.082
indenture,2,0.4985,0.1315,0.367,0.63
annies,2,0.9695,0.1315,0.838,1.101
armful,2,1.3545,0.13149999999999995,1.223,1.486
fishy,3,1.3310000000000002,0.1314635564202744,1.171,1.493
governs,3,0.584,0.13145594952936387,0.4,0.699
tarts,4,0.1625,0.13145436470501845,0.013,0.312
brusquely,5,0.485,0.13103587295088318,0.34,0.684
boars,3,0.656,0.13102925881903885,0.479,0.792
puritanism,2,1.14,0.131,1.009,1.271
delaunays,2,1.145,0.131,1.014,1.276
filtering,2,0.972,0.131,0.841,1.103
inhumanly,2,1.742,0.131,1.611,1.873
urges,2,0.805,0.131,0.674,0.936
smoulders,2,1.453,0.131,1.322,1.584
grained,4,0.39375000000000004,0.1309720867207971,0.167,0.475
carnation,3,0.7486666666666667,0.13058926278816171,0.596,0.915
stratagems,2,1.3385,0.13050000000000006,1.208,1.469
electrified,2,0.5245,0.1305,0.394,0.655
whitechoker,2,0.7855000000000001,0.1305,0.655,0.916
finland,2,0.4445,0.13049999999999998,0.314,0.575
dowdy,2,0.6835,0.13049999999999995,0.553,0.814
disused,3,1.4283333333333335,0.13016997434977934,1.249,1.554
terraced,2,2.144,0.13000000000000012,2.014,2.274
pinks,2,0.765,0.13,0.635,0.895
crabbed,2,1.741,0.13,1.611,1.871
interludes,2,1.1019999999999999,0.13,0.972,1.232
balled,2,0.535,0.13,0.405,0.665
seward,2,1.3969999999999998,0.13,1.267,1.527
endures,2,0.848,0.13,0.718,0.978
gurth,2,0.507,0.13,0.377,0.637
pathways,3,1.5283333333333335,0.12971078940816333,1.403,1.707
primeval,3,1.1333333333333335,0.12963881448941988,0.99,1.304
feldspar,3,0.847,0.12962510044997713,0.665,0.957
pedals,3,0.8753333333333333,0.12960024005464738,0.771,1.058
extraneous,2,1.1745,0.12950000000000006,1.045,1.304
stockholm,2,1.4525000000000001,0.12950000000000006,1.323,1.582
headstone,2,0.6775,0.1295,0.548,0.807
matinee,2,0.6365000000000001,0.1295,0.507,0.766
hoops,2,0.7184999999999999,0.1295,0.589,0.848
shrub,2,0.6074999999999999,0.1295,0.478,0.737
longfield,2,0.9875,0.1295,0.858,1.117
wad,2,0.5735,0.12949999999999998,0.444,0.703
mellowed,2,0.4375,0.12949999999999998,0.308,0.567
alibi,2,1.1395,0.12949999999999995,1.01,1.269
warlord,2,1.2905,0.12949999999999995,1.161,1.42
arquebuse,2,1.0265,0.12949999999999995,0.897,1.156
magnify,4,0.59675,0.12943796776834843,0.428,0.783
kidnap,3,0.7123333333333334,0.12942522508726373,0.536,0.843
phosphorescent,3,1.0923333333333334,0.1294200740053704,0.933,1.25
pomegranate,3,0.8733333333333334,0.1292706033438728,0.703,1.016
blushes,3,0.8783333333333333,0.12906157014730948,0.723,1.039
florins,3,0.7616666666666667,0.12900990487383346,0.583,0.883
profitless,2,1.268,0.129,1.139,1.397
charlatan,2,1.127,0.129,0.998,1.256
unflagging,2,2.014,0.1289999999999999,1.885,2.143
dayton,3,1.198,0.1288590961735595,1.099,1.38
reconciling,3,1.461,0.12877888025604198,1.347,1.641
peanuts,3,2.404333333333333,0.12877456615686536,2.256,2.57
bruises,2,1.2705,0.12850000000000006,1.142,1.399
extremest,2,1.7355,0.12850000000000006,1.607,1.864
notches,2,0.9875,0.12850000000000006,0.859,1.116
catchers,2,0.5005,0.1285,0.372,0.629
nicknamed,2,0.3275,0.1285,0.199,0.456
freaks,2,0.7324999999999999,0.1285,0.604,0.861
oneil,2,0.7805,0.1285,0.652,0.909
besprinkled,2,1.3375,0.12849999999999995,1.209,1.466
hannibals,2,0.8985,0.12849999999999995,0.77,1.027
eastwards,2,1.1644999999999999,0.12849999999999995,1.036,1.293
subjugation,4,0.35275,0.12840244351257496,0.186,0.547
goode,3,1.8719999999999999,0.1280859086707042,1.739,2.045
brimful,2,2.158,0.1280000000000001,2.03,2.286
rigour,2,0.625,0.128,0.497,0.753
adduce,2,1.1560000000000001,0.128,1.028,1.284
sunder,2,0.881,0.12799999999999995,0.753,1.009
dent,7,0.43957142857142856,0.1278893016220972,0.262,0.639
bugs,4,0.697,0.12784952092205898,0.506,0.866
geographer,3,1.3476666666666668,0.12784713093725997,1.169,1.461
tentatively,3,1.3286666666666669,0.1278445236301588,1.191,1.499
firearms,3,1.2526666666666666,0.12778714941478095,1.097,1.41
salient,4,1.23275,0.12761147087938443,1.112,1.42
antiquated,4,0.596,0.12752842820328336,0.467,0.727
draggers,2,1.7555,0.12750000000000006,1.628,1.883
metaphysically,2,1.3715000000000002,0.12750000000000006,1.244,1.499
gradation,2,1.2854999999999999,0.12750000000000006,1.158,1.413
dedicate,2,1.0235,0.1275,0.896,1.151
reeks,2,0.2885,0.12749999999999997,0.161,0.416
emissaries,2,1.2705,0.12749999999999995,1.143,1.398
adage,2,1.3265,0.12749999999999995,1.199,1.454
wheresoever,3,2.753,0.12740748277344882,2.605,2.916
reining,3,0.5283333333333333,0.12740050584235874,0.391,0.698
dissipating,2,1.98,0.1270000000000001,1.853,2.107
ringleaders,2,0.804,0.127,0.677,0.931
exhaustless,2,1.005,0.12699999999999995,0.878,1.132
ananias,3,1.5763333333333334,0.12696543711665084,1.465,1.754
occult,3,0.5696666666666667,0.12688402403595006,0.399,0.703
lieut,4,1.2645,0.12686311520690327,1.101,1.453
quietest,3,1.8603333333333334,0.12659998244690068,1.689,1.991
armoured,3,0.3833333333333333,0.1265288724187312,0.266,0.559
nauseous,2,1.8285,0.12650000000000006,1.702,1.955
antiquary,2,0.5085,0.1265,0.382,0.635
swede,2,1.3375,0.12649999999999995,1.211,1.464
avengers,2,1.3435000000000001,0.12649999999999995,1.217,1.47
pawn,2,1.7894999999999999,0.12649999999999995,1.663,1.916
untrained,2,0.8785,0.12649999999999995,0.752,1.005
larval,2,1.3904999999999998,0.12649999999999995,1.264,1.517
keziah,3,1.042,0.1263645519914505,0.914,1.214
romanticism,3,0.37166666666666665,0.12617536297638388,0.219,0.528
figuratively,2,2.644,0.1260000000000001,2.518,2.77
sandpipers,2,1.0550000000000002,0.126,0.929,1.181
doin,2,0.396,0.126,0.27,0.522
reproduces,2,1.464,0.126,1.338,1.59
fastenings,2,1.384,0.126,1.258,1.51
thayerville,2,1.9660000000000002,0.126,1.84,2.092
pleasem,2,3.112,0.1259999999999999,2.986,3.238
morphia,3,0.648,0.12596031120952345,0.553,0.826
unassuming,4,1.004,0.12587493793444346,0.811,1.136
ramparts,3,0.7656666666666666,0.12583675492036853,0.596,0.897
unsupportable,2,1.1724999999999999,0.12550000000000006,1.047,1.298
ungentlemanly,2,0.7175,0.1255,0.592,0.843
irreclaimable,2,0.5685,0.12549999999999997,0.443,0.694
icelandic,3,1.138,0.12539803294576304,0.975,1.28
laxative,3,0.7799999999999999,0.12519052147294008,0.688,0.957
undergrowth,5,0.41739999999999994,0.12505454809802,0.259,0.608
dictating,3,0.6703333333333333,0.12503954929896732,0.54,0.839
sharpe,2,2.059,0.1250000000000001,1.934,2.184
glou,2,2.944,0.125,2.819,3.069
antoine,2,0.844,0.125,0.719,0.969
perpetrated,2,1.543,0.125,1.418,1.668
mustering,2,1.633,0.125,1.508,1.758
educative,2,1.691,0.125,1.566,1.816
singled,4,0.9335,0.1249529911606761,0.798,1.076
glued,3,0.7653333333333334,0.12494621064904507,0.674,0.942
pestle,3,1.6913333333333334,0.12485814172714389,1.588,1.867
startlingly,3,1.8043333333333333,0.12463368547690297,1.648,1.953
outwitted,2,0.9735,0.12450000000000006,0.849,1.098
discontents,2,0.7195,0.1245,0.595,0.844
olvir,2,1.3155000000000001,0.12449999999999994,1.191,1.44
fossils,2,1.3655,0.12449999999999994,1.241,1.49
sanctification,2,0.9065,0.12449999999999994,0.782,1.031
unfailing,3,1.8953333333333333,0.1242533254641054,1.722,2.007
wiry,3,0.3466666666666667,0.12411374711216411,0.172,0.449
sec,3,1.4053333333333333,0.12402239941057239,1.282,1.575
ceylon,2,2.484,0.12400000000000011,2.36,2.608
rosie,2,1.119,0.12400000000000005,0.995,1.243
mauve,2,0.888,0.124,0.764,1.012
precarious,6,1.7646666666666668,0.12393367401782113,1.651,1.992
exits,2,1.1115,0.12350000000000005,0.988,1.235
makeshift,2,0.5405,0.12350000000000003,0.417,0.664
craggy,2,0.7695000000000001,0.1235,0.646,0.893
stampedes,2,2.0675,0.12349999999999994,1.944,2.191
corruptions,3,1.1553333333333333,0.12344589458094134,1.042,1.327
properest,2,1.102,0.12300000000000005,0.979,1.225
cobalt,2,1.267,0.123,1.144,1.39
oncoming,2,0.673,0.123,0.55,0.796
lambent,2,0.771,0.123,0.648,0.894
contaminate,2,2.7300000000000004,0.123,2.607,2.853
prompting,2,1.007,0.12299999999999994,0.884,1.13
edgars,2,1.4995,0.12250000000000005,1.377,1.622
prescriptions,2,1.4335,0.12250000000000005,1.311,1.556
gettysburg,2,1.1295,0.12250000000000005,1.007,1.252
pieced,2,2.3605,0.12250000000000005,2.238,2.483
spans,2,0.4875,0.1225,0.365,0.61
bedrooms,2,0.6645000000000001,0.1225,0.542,0.787
pepperrell,2,0.9145,0.12249999999999994,0.792,1.037
pulaski,2,1.7755,0.12249999999999994,1.653,1.898
fishs,3,0.6613333333333333,0.12220838305488245,0.516,0.815
untruthfulness,2,0.685,0.12200000000000005,0.563,0.807
coroloni,2,2.311,0.12199999999999989,2.189,2.433
preeminently,2,2.366,0.12199999999999989,2.244,2.488
whetted,3,0.6436666666666667,0.1217246437205256,0.511,0.805
tristrams,3,0.9049999999999999,0.1215922146630559,0.738,1.024
chobham,3,1.3849999999999998,0.12154285938164634,1.215,1.492
pérouse,2,2.3765,0.12150000000000016,2.255,2.498
quarantine,2,1.5394999999999999,0.12150000000000005,1.418,1.661
inscrutable,2,1.0575,0.1215,0.936,1.179
strongholds,2,1.3685,0.12149999999999994,1.247,1.49
ionic,2,1.2565,0.12149999999999994,1.135,1.378
earthworks,2,1.8225,0.12149999999999994,1.701,1.944
mayfield,3,0.373,0.12134523751127058,0.275,0.544
supplementary,3,0.7123333333333334,0.12128295657492671,0.58,0.873
lathes,3,0.9609999999999999,0.12107022755409354,0.868,1.132
hartford,3,0.9470000000000001,0.12103167629454142,0.778,1.055
idyllic,2,0.9770000000000001,0.12100000000000005,0.856,1.098
vestry,2,0.28200000000000003,0.12100000000000001,0.161,0.403
unbuckling,2,1.716,0.121,1.595,1.837
reverences,2,0.496,0.121,0.375,0.617
ghent,2,0.954,0.121,0.833,1.075
embezzled,2,1.101,0.121,0.98,1.222
liabilities,2,0.86,0.121,0.739,0.981
generality,2,1.437,0.121,1.316,1.558
verdant,4,0.6524999999999999,0.12098037030857528,0.579,0.862
churn,3,1.6936666666666664,0.12084241345193704,1.546,1.842
florences,4,0.7935,0.1206161266166345,0.609,0.936
adaptation,2,1.2395,0.12050000000000005,1.119,1.36
rationalistic,2,1.4875,0.12050000000000005,1.367,1.608
serbia,2,1.6905000000000001,0.12049999999999994,1.57,1.811
decamped,2,2.0295,0.12049999999999994,1.909,2.15
carbuncles,3,0.44700000000000006,0.12020815280171307,0.277,0.532
rosalies,3,1.3420000000000003,0.12015822901491185,1.199,1.493
libidinous,2,1.1549999999999998,0.12,1.035,1.275
swordsman,2,1.1640000000000001,0.12,1.044,1.284
reflexions,3,0.8776666666666667,0.1197005523054185,0.713,0.994
changer,4,0.384,0.11965157750736094,0.217,0.546
unrivalled,2,0.9995,0.1195,0.88,1.119
canton,2,0.6315,0.1195,0.512,0.751
discerns,2,1.3935,0.11949999999999994,1.274,1.513
gondola,2,1.2115,0.11949999999999994,1.092,1.331
multiplying,2,1.2925,0.11949999999999994,1.173,1.412
resistant,3,0.523,0.11942361575500883,0.424,0.691
goddards,3,0.421,0.1190993982632434,0.288,0.577
editors,4,0.9942500000000002,0.11904279692614754,0.789,1.078
wabbles,2,0.324,0.11900000000000001,0.205,0.443
basketful,2,1.702,0.119,1.583,1.821
whirligigs,2,1.582,0.119,1.463,1.701
tricycle,2,1.627,0.119,1.508,1.746
grims,2,0.486,0.119,0.367,0.605
tactless,2,0.589,0.119,0.47,0.708
reigns,3,0.17166666666666666,0.11883976139697053,0.024,0.315
warningly,4,0.5665,0.11882445034587788,0.394,0.688
obstetrics,4,0.8085,0.11871288893797503,0.649,0.979
emit,3,0.38866666666666666,0.1186882002934112,0.286,0.555
medley,2,1.0705,0.11850000000000005,0.952,1.189
yeomanry,2,1.4535,0.11850000000000005,1.335,1.572
expostulation,2,1.3215,0.11849999999999994,1.203,1.44
luydens,4,0.43125,0.11847652721108937,0.298,0.611
hoyle,2,1.937,0.1180000000000001,1.819,2.055
rouble,2,0.705,0.118,0.587,0.823
easterly,3,0.7156666666666668,0.11798964172992288,0.621,0.882
bouncing,3,1.0526666666666669,0.11782567160381008,0.887,1.151
genjis,5,0.7436,0.11757993026022766,0.525,0.871
appropriateness,2,1.2345000000000002,0.11750000000000005,1.117,1.352
montepoole,2,1.6925,0.11750000000000005,1.575,1.81
officiating,2,0.7765,0.1175,0.659,0.894
boggley,2,0.3695,0.1175,0.252,0.487
externally,2,1.0825,0.1175,0.965,1.2
vomiting,2,2.3255,0.11749999999999994,2.208,2.443
triviality,2,1.9645,0.11749999999999994,1.847,2.082
cooloosa,2,1.679,0.11699999999999999,1.562,1.796
tabular,2,1.297,0.11699999999999999,1.18,1.414
pontiffs,2,1.558,0.11699999999999999,1.441,1.675
judes,3,0.8433333333333334,0.11690832115617582,0.686,0.966
paled,3,2.4523333333333333,0.1168198993703081,2.346,2.615
inrush,2,1.2565,0.11650000000000005,1.14,1.373
exhortation,2,1.6515,0.11650000000000005,1.535,1.768
dowling,2,0.5415,0.11650000000000002,0.425,0.658
leaked,2,0.2435,0.11649999999999999,0.127,0.36
melburys,2,0.8035000000000001,0.11649999999999999,0.687,0.92
shovelful,2,0.6984999999999999,0.11649999999999999,0.582,0.815
sipping,2,0.3805,0.11649999999999999,0.264,0.497
composes,2,0.5825,0.11649999999999996,0.466,0.699
regaling,2,1.5434999999999999,0.11649999999999994,1.427,1.66
